date,number,state
2021-04-18,509,GA
2021-04-18,165,GA
2021-04-19,592,GA
2021-04-19,465,GA
2021-04-19,363,GA
2021-04-20,478,GA
2021-04-20,586,GA
2021-04-20,564,GA
2021-04-21,386,GA
2021-04-21,559,GA
2021-04-21,792,GA
2021-04-22,843,GA
2021-04-22,669,GA
2021-04-22,908,GA
2021-04-23,809,GA
2021-04-23,322,GA
2021-04-23,433,GA
2021-04-24,870,GA
2021-04-24,608,GA
2021-04-24,083,GA
2021-04-25,019,GA
2021-04-25,145,GA
2021-04-25,641,GA
2021-04-26,088,GA
2021-04-26,094,GA
2021-04-26,682,GA
2021-04-27,226,GA
2021-04-27,363,GA
2021-04-27,051,GA
2021-04-28,758,GA
2021-04-28,165,GA
2021-04-28,966,GA
2021-04-29,204,GA
2021-04-29,441,GA
2021-04-29,526,GA
2021-04-30,907,GA
2021-04-30,061,GA
2021-04-30,738,GA
2021-05-01,658,GA
2021-05-01,246,GA
2021-05-01,039,GA
2021-05-02,798,GA
2021-05-02,625,GA
2021-05-02,267,GA
2021-05-03,568,GA
2021-05-03,271,GA
2021-05-03,336,GA
2021-05-04,063,GA
2021-05-04,788,GA
2021-05-04,731,GA
2021-05-05,079,GA
2021-05-05,443,GA
2021-05-05,745,GA
2021-05-06,706,GA
2021-05-06,193,GA
2021-05-06,560,GA
2021-05-07,890,GA
2021-05-07,053,GA
2021-05-07,908,GA
2021-05-08,953,GA
2021-05-08,263,GA
2021-05-08,081,GA
2021-05-09,435,GA
2021-05-09,378,GA
2021-05-09,521,GA
2021-05-10,501,GA
2021-05-10,426,GA
2021-05-10,366,GA
2021-05-11,613,GA
2021-05-11,425,GA
2021-05-11,026,GA
2021-05-12,634,GA
2021-05-12,138,GA
2021-05-12,339,GA
2021-05-13,073,GA
2021-05-13,175,GA
2021-05-13,057,GA
2021-05-14,902,GA
2021-05-14,019,GA
2021-05-14,205,GA
2021-05-15,579,GA
2021-05-15,385,GA
2021-05-15,528,GA
2021-05-16,119,GA
2021-05-16,517,GA
2021-05-16,203,GA
2021-05-17,822,GA
2021-05-17,128,GA
2021-05-17,275,GA
2021-05-18,591,GA
2021-05-18,916,GA
2021-05-18,202,GA
2021-05-19,214,GA
2021-05-19,146,GA
2021-05-19,896,GA
2021-05-20,418,GA
2021-05-20,189,GA
2021-05-20,291,GA
2021-05-21,856,GA
2021-05-21,385,GA
2021-05-21,290,GA
2021-05-22,779,GA
2021-05-22,248,GA
2021-05-22,741,GA
2021-05-23,524,GA
2021-05-23,999,GA
2021-05-23,490,GA
2021-05-24,865,GA
2021-05-24,049,GA
2021-05-24,209,GA
2021-05-25,968,GA
2021-05-25,930,GA
2021-05-25,211,GA
2021-05-26,924,GA
2021-05-26,576,GA
2021-05-26,748,GA
2021-05-27,851,GA
2021-05-27,303,GA
2021-05-27,117,GA
2021-05-28,085,GA
2021-05-28,375,GA
2021-05-28,426,GA
2021-05-29,122,GA
2021-05-29,573,GA
2021-05-29,735,GA
2021-05-30,195,GA
2021-05-30,607,GA
2021-05-30,450,GA
2021-05-31,348,GA
2021-05-31,343,GA
2021-05-31,013,GA
2021-06-01,380,GA
2021-06-01,499,GA
2021-06-01,262,GA
2021-06-02,125,GA
2021-06-02,246,GA
2021-06-02,782,GA
2021-06-03,554,GA
2021-06-03,912,GA
2021-06-03,662,GA
2021-06-04,133,GA
2021-06-04,729,GA
2021-06-04,943,GA
2021-06-05,301,GA
2021-06-05,899,GA
2021-06-05,584,GA
2021-06-06,033,GA
2021-06-06,805,GA
2021-06-06,593,GA
2021-06-07,008,GA
2021-06-07,921,GA
2021-06-07,686,GA
2021-06-08,512,GA
2021-06-08,710,GA
2021-06-08,785,GA
2021-06-09,286,GA
2021-06-09,666,GA
2021-06-09,818,GA
2021-06-10,864,GA
2021-06-10,656,GA
2021-06-10,316,GA
2021-06-11,523,GA
2021-06-11,671,GA
2021-06-11,285,GA
2021-06-12,278,GA
2021-06-12,745,GA
2021-06-12,857,GA
2021-06-13,541,GA
2021-06-13,307,GA
2021-06-13,041,GA
2021-06-14,392,GA
2021-06-14,220,GA
2021-06-14,626,GA
2021-06-15,565,GA
2021-06-15,488,GA
2021-06-15,482,GA
2021-06-16,314,GA
2021-06-16,656,GA
2021-06-16,978,GA
2021-06-17,656,GA
2021-06-17,351,GA
2021-06-17,670,GA
2021-06-18,458,GA
2021-06-18,525,GA
2021-06-18,658,GA
2021-06-19,372,GA
2021-06-19,939,GA
2021-06-19,109,GA
2021-06-20,571,GA
2021-06-20,061,GA
2021-06-20,923,GA
2021-06-21,921,GA
2021-06-21,287,GA
2021-06-21,550,GA
2021-06-22,461,GA
2021-06-22,850,GA
2021-06-22,043,GA
2021-06-23,611,GA
2021-06-23,646,GA
2021-06-23,932,GA
2021-06-24,131,GA
2021-06-24,839,GA
2021-06-24,178,GA
2021-06-25,980,GA
2021-06-25,360,GA
2021-06-25,947,GA
2021-06-26,125,GA
2021-06-26,841,GA
2021-06-26,473,GA
2021-06-27,924,GA
2021-06-27,677,GA
2021-06-27,147,GA
2021-06-28,691,GA
2021-06-28,260,GA
2021-06-28,890,GA
2021-06-29,961,GA
2021-06-29,289,GA
2021-06-29,487,GA
2021-06-30,400,GA
2021-06-30,515,GA
2021-06-30,452,GA
2021-07-01,518,GA
2021-07-01,557,GA
2021-07-01,658,GA
2021-07-02,261,GA
2021-07-02,024,GA
2021-07-02,150,GA
2021-07-03,540,GA
2021-07-03,200,GA
2021-07-03,329,GA
2021-07-04,261,GA
2021-07-04,475,GA
2021-07-04,051,GA
2021-07-05,265,GA
2021-07-05,498,GA
2021-07-05,933,GA
2021-07-06,130,GA
2021-07-06,030,GA
2021-07-06,579,GA
2021-07-07,853,GA
2021-07-07,746,GA
2021-07-07,465,GA
2021-07-08,234,GA
2021-07-08,242,GA
2021-07-08,449,GA
2021-07-09,911,GA
2021-07-09,873,GA
2021-07-09,507,GA
2021-07-10,179,GA
2021-07-10,760,GA
2021-07-10,174,GA
2021-07-11,308,GA
2021-07-11,505,GA
2021-07-11,711,GA
2021-07-12,805,GA
2021-07-12,458,GA
2021-07-12,336,GA
2021-07-13,189,GA
2021-07-13,562,GA
2021-07-13,056,GA
2021-07-14,244,GA
2021-07-14,821,GA
2021-07-14,853,GA
2021-07-15,960,GA
2021-07-15,061,GA
2021-07-15,442,GA
2021-07-16,020,GA
2021-07-16,808,GA
2021-07-16,718,GA
2021-07-17,507,GA
2021-07-17,360,GA
2021-07-17,984,GA
2021-07-18,334,GA
2021-07-18,064,GA
2021-07-18,312,GA
2021-07-19,397,GA
2021-07-19,689,GA
2021-07-19,402,GA
2021-07-20,816,GA
2021-07-20,515,GA
2021-07-20,571,GA
2021-07-21,407,GA
2021-07-21,220,GA
2021-07-21,431,GA
2021-07-22,609,GA
2021-07-22,460,GA
2021-07-22,065,GA
2021-07-23,891,GA
2021-07-23,932,GA
2021-07-23,580,GA
2021-07-24,143,GA
2021-07-24,903,GA
2021-07-24,399,GA
2021-07-25,298,GA
2021-07-25,172,GA
2021-07-25,802,GA
2021-07-26,845,GA
2021-07-26,084,GA
2021-07-26,284,GA
2021-07-27,137,GA
2021-07-27,687,GA
2021-07-27,916,GA
2021-07-28,463,GA
2021-07-28,266,GA
2021-07-28,125,GA
2021-07-29,447,GA
2021-07-29,515,GA
2021-07-29,939,GA
2021-07-30,606,GA
2021-07-30,979,GA
2021-07-30,474,GA
2021-07-31,014,GA
2021-07-31,068,GA
2021-07-31,190,GA
2021-08-01,545,GA
2021-08-01,141,GA
2021-08-01,766,GA
2021-08-02,543,GA
2021-08-02,626,GA
2021-08-02,494,GA
2021-08-03,476,GA
2021-08-03,562,GA
2021-08-03,083,GA
2021-08-04,447,GA
2021-08-04,280,GA
2021-08-04,738,GA
2021-08-05,315,GA
2021-08-05,190,GA
2021-08-05,011,GA
2021-08-06,207,GA
2021-08-06,344,GA
2021-08-06,662,GA
2021-08-07,071,GA
2021-08-07,518,GA
2021-08-07,052,GA
2021-08-08,717,GA
2021-08-08,484,GA
2021-08-08,017,GA
2021-08-09,856,GA
2021-08-09,467,GA
2021-08-09,379,GA
2021-08-10,895,GA
2021-08-10,731,GA
2021-08-10,995,GA
2021-08-11,744,GA
2021-08-11,739,GA
2021-08-11,650,GA
2021-08-12,455,GA
2021-08-12,660,GA
2021-08-12,417,GA
2021-08-13,363,GA
2021-08-13,540,GA
2021-08-13,833,GA
2021-08-14,890,GA
2021-08-14,039,GA
2021-08-14,980,GA
2021-08-15,584,GA
2021-08-15,871,GA
2021-08-15,456,GA
2021-08-16,544,GA
2021-08-16,718,GA
2021-08-16,348,GA
2021-08-17,319,GA
2021-08-17,695,GA
2021-08-17,977,GA
2021-08-18,026,GA
2021-08-18,157,GA
2021-08-18,897,GA
2021-08-19,033,GA
2021-08-19,694,GA
2021-08-19,263,GA
2021-08-20,056,GA
2021-08-20,320,GA
2021-08-20,270,GA
2021-08-21,513,GA
2021-08-21,590,GA
2021-08-21,626,GA
2021-08-22,166,GA
2021-08-22,371,GA
2021-08-22,206,GA
2021-08-23,377,GA
2021-08-23,053,GA
2021-08-23,345,GA
2021-08-24,878,GA
2021-08-24,710,GA
2021-08-24,660,GA
2021-08-25,102,GA
2021-08-25,398,GA
2021-08-25,154,GA
2021-08-26,836,GA
2021-08-26,502,GA
2021-08-26,624,GA
2021-08-27,287,GA
2021-08-27,884,GA
2021-08-27,989,GA
2021-08-28,702,GA
2021-08-28,945,GA
2021-08-28,657,GA
2021-08-29,844,GA
2021-08-29,832,GA
2021-08-29,459,GA
2021-08-30,485,GA
2021-08-30,715,GA
2021-08-30,306,GA
2021-08-31,767,GA
2021-08-31,861,GA
2021-08-31,636,GA
2021-09-01,628,GA
2021-09-01,016,GA
2021-09-01,180,GA
2021-09-02,080,GA
2021-09-02,091,GA
2021-09-02,468,GA
2021-09-03,915,GA
2021-09-03,486,GA
2021-09-03,324,GA
2021-09-04,320,GA
2021-09-04,832,GA
2021-09-04,010,GA
2021-09-05,017,GA
2021-09-05,637,GA
2021-09-05,560,GA
2021-09-06,255,GA
2021-09-06,944,GA
2021-09-06,797,GA
2021-09-07,520,GA
2021-09-07,364,GA
2021-09-07,475,GA
2021-09-08,982,GA
2021-09-08,950,GA
2021-09-08,148,GA
2021-09-09,404,GA
2021-09-09,871,GA
2021-09-09,482,GA
2021-09-10,666,GA
2021-09-10,874,GA
2021-09-10,975,GA
2021-09-11,382,GA
2021-09-11,760,GA
2021-09-11,986,GA
2021-09-12,327,GA
2021-09-12,441,GA
2021-09-12,508,GA
2021-09-13,941,GA
2021-09-13,686,GA
2021-09-13,364,GA
2021-09-14,452,GA
2021-09-14,055,GA
2021-09-14,621,GA
2021-09-15,707,GA
2021-09-15,812,GA
2021-09-15,559,GA
2021-09-16,571,GA
2021-09-16,632,GA
2021-09-16,537,GA
2021-09-17,144,GA
2021-09-17,518,GA
2021-09-17,648,GA
2021-09-18,921,GA
2021-09-18,547,GA
2021-09-18,175,GA
2021-09-19,963,GA
2021-09-19,149,GA
2021-09-19,847,GA
2021-09-20,077,GA
2021-09-20,997,GA
2021-09-20,230,GA
2021-09-21,433,GA
2021-09-21,456,GA
2021-09-21,339,GA
2021-09-22,960,GA
2021-09-22,206,GA
2021-09-22,885,GA
2021-09-23,596,GA
2021-09-23,315,GA
2021-09-23,221,GA
2021-09-24,333,GA
2021-09-24,793,GA
2021-09-24,845,GA
2021-09-25,729,GA
2021-09-25,274,GA
2021-09-25,339,GA
2021-09-26,020,GA
2021-09-26,356,GA
2021-09-26,234,GA
2021-09-27,171,GA
2021-09-27,133,GA
2021-09-27,561,GA
2021-09-28,122,GA
2021-09-28,695,GA
2021-09-28,454,GA
2021-09-29,285,GA
2021-09-29,178,GA
2021-09-29,077,GA
2021-09-30,271,GA
2021-09-30,007,GA
2021-09-30,048,GA
2021-10-01,850,GA
2021-10-01,174,GA
2021-10-01,354,GA
2021-10-02,389,GA
2021-10-02,211,GA
2021-10-02,568,GA
2021-10-03,406,GA
2021-10-03,688,GA
2021-10-03,237,GA
2021-10-04,920,GA
2021-10-04,855,GA
2021-10-04,119,GA
2021-10-05,011,GA
2021-10-05,140,GA
2021-10-05,384,GA
2021-10-06,796,GA
2021-10-06,619,GA
2021-10-06,257,GA
2021-10-07,224,GA
2021-10-07,157,GA
2021-10-07,399,GA
2021-10-08,380,GA
2021-10-08,504,GA
2021-10-08,802,GA
2021-10-09,886,GA
2021-10-09,899,GA
2021-10-09,643,GA
2021-10-10,639,GA
2021-10-10,121,GA
2021-10-10,356,GA
2021-10-11,988,GA
2021-10-11,113,GA
2021-10-11,972,GA
2021-10-12,872,GA
2021-10-12,986,GA
2021-10-12,271,GA
2021-10-13,942,GA
2021-10-13,286,GA
2021-10-13,921,GA
2021-10-14,441,GA
2021-10-14,855,GA
2021-10-14,339,GA
2021-10-15,615,GA
2021-10-15,822,GA
2021-10-15,635,GA
2021-10-16,398,GA
2021-10-16,578,GA
2021-10-16,425,GA
2021-10-17,304,GA
2021-10-17,034,GA
2021-10-17,150,GA
2021-10-18,893,GA
2021-10-18,780,GA
2021-10-18,680,GA
2021-10-19,472,GA
2021-10-19,242,GA
2021-10-19,868,GA
2021-10-20,910,GA
2021-10-20,526,GA
2021-10-20,482,GA
2021-10-21,786,GA
2021-10-21,681,GA
2021-10-21,202,GA
2021-10-22,841,GA
2021-10-22,921,GA
2021-10-22,858,GA
2021-10-23,769,GA
2021-10-23,892,GA
2021-10-23,385,GA
2021-10-24,419,GA
2021-10-24,429,GA
2021-10-24,760,GA
2021-10-25,787,GA
2021-10-25,625,GA
2021-10-25,095,GA
2021-10-26,607,GA
2021-10-26,710,GA
2021-10-26,330,GA
2021-10-27,971,GA
2021-10-27,924,GA
2021-10-27,432,GA
2021-10-28,846,GA
2021-10-28,533,GA
2021-10-28,583,GA
2021-10-29,665,GA
2021-10-29,335,GA
2021-10-29,868,GA
2021-10-30,087,GA
2021-10-30,524,GA
2021-10-30,841,GA
2021-10-31,508,GA
2021-10-31,777,GA
2021-10-31,036,GA
2021-11-01,038,GA
2021-11-01,220,GA
2021-11-01,969,GA
2021-11-02,213,GA
2021-11-02,454,GA
2021-11-02,515,GA
2021-11-03,166,GA
2021-11-03,505,GA
2021-11-03,153,GA
2021-11-04,905,GA
2021-11-04,496,GA
2021-11-04,713,GA
2021-11-05,802,GA
2021-11-05,908,GA
2021-11-05,730,GA
2021-11-06,212,GA
2021-11-06,276,GA
2021-11-06,944,GA
2021-11-07,613,GA
2021-11-07,276,GA
2021-11-07,815,GA
2021-11-08,471,GA
2021-11-08,962,GA
2021-11-08,767,GA
2021-11-09,486,GA
2021-11-09,238,GA
2021-11-09,791,GA
2021-11-10,339,GA
2021-11-10,853,GA
2021-11-10,381,GA
2021-11-11,666,GA
2021-11-11,419,GA
2021-11-11,839,GA
2021-11-12,799,GA
2021-11-12,301,GA
2021-11-12,566,GA
2021-11-13,317,GA
2021-11-13,735,GA
2021-11-13,168,GA
2021-11-14,818,GA
2021-11-14,119,GA
2021-11-14,794,GA
2021-11-15,032,GA
2021-11-15,170,GA
2021-11-15,875,GA
2021-11-16,184,GA
2021-11-16,757,GA
2021-11-16,208,GA
2021-11-17,234,GA
2021-11-17,704,GA
2021-11-17,492,GA
2021-11-18,053,GA
2021-11-18,616,GA
2021-11-18,496,GA
2021-11-19,297,GA
2021-11-19,150,GA
2021-11-19,671,GA
2021-11-20,886,GA
2021-11-20,707,GA
2021-11-20,917,GA
2021-11-21,067,GA
2021-11-21,283,GA
2021-11-21,701,GA
2021-11-22,154,GA
2021-11-22,429,GA
2021-11-22,232,GA
2021-11-23,304,GA
2021-11-23,577,GA
2021-11-23,446,GA
2021-11-24,274,GA
2021-11-24,097,GA
2021-11-24,561,GA
2021-11-25,459,GA
2021-11-25,980,GA
2021-11-25,065,GA
2021-11-26,677,GA
2021-11-26,989,GA
2021-11-26,765,GA
2021-11-27,005,GA
2021-11-27,457,GA
2021-11-27,556,GA
2021-11-28,227,GA
2021-11-28,027,GA
2021-11-28,657,GA
2021-11-29,007,GA
2021-11-29,713,GA
2021-11-29,649,GA
2021-11-30,560,GA
2021-11-30,972,GA
2021-11-30,930,GA
2021-12-01,785,GA
2021-12-01,219,GA
2021-12-01,852,GA
2021-12-02,584,GA
2021-12-02,592,GA
2021-12-02,409,GA
2021-12-03,604,GA
2021-12-03,267,GA
2021-12-03,189,GA
2021-12-04,037,GA
2021-12-04,099,GA
2021-12-04,424,GA
2021-12-05,384,GA
2021-12-05,216,GA
2021-12-05,738,GA
2021-12-06,853,GA
2021-12-06,893,GA
2021-12-06,374,GA
2021-12-07,640,GA
2021-12-07,979,GA
2021-12-07,431,GA
2021-12-08,532,GA
2021-12-08,275,GA
2021-12-08,263,GA
2021-12-09,944,GA
2021-12-09,062,GA
2021-12-09,498,GA
2021-12-10,079,GA
2021-12-10,083,GA
2021-12-10,141,GA
2021-12-11,642,GA
2021-12-11,291,GA
2021-12-11,833,GA
2021-12-12,053,GA
2021-12-12,168,GA
2021-12-12,482,GA
2021-12-13,950,GA
2021-12-13,293,GA
2021-12-13,529,GA
2021-12-14,634,GA
2021-12-14,406,GA
2021-12-14,922,GA
2021-12-15,390,GA
2021-12-15,059,GA
2021-12-15,158,GA
2021-12-16,091,GA
2021-12-16,910,GA
2021-12-16,686,GA
2021-12-17,488,GA
2021-12-17,735,GA
2021-12-17,727,GA
2021-12-18,226,GA
2021-12-18,154,GA
2021-12-18,880,GA
2021-12-19,819,GA
2021-12-19,497,GA
2021-12-19,699,GA
2021-12-20,739,GA
2021-12-20,408,GA
2021-12-20,289,GA
2021-12-21,490,GA
2021-12-21,014,GA
2021-12-21,877,GA
2021-12-22,394,GA
2021-12-22,099,GA
2021-12-22,179,GA
2021-12-23,925,GA
2021-12-23,906,GA
2021-12-23,401,GA
2021-12-24,182,GA
2021-12-24,736,GA
2021-12-24,807,GA
2021-12-25,210,GA
2021-12-25,028,GA
2021-12-25,429,GA
2021-12-26,381,GA
2021-12-26,060,GA
2021-12-26,627,GA
2021-12-27,278,GA
2021-12-27,677,GA
2021-12-27,079,GA
2021-12-28,907,GA
2021-12-28,779,GA
2021-12-28,536,GA
2021-12-29,799,GA
2021-12-29,858,GA
2021-12-29,782,GA
2021-12-30,452,GA
2021-12-30,706,GA
2021-12-30,958,GA
2021-12-31,278,GA
2021-12-31,157,GA
2021-12-31,234,GA
2022-01-01,102,GA
2022-01-01,754,GA
2022-01-01,036,GA
2022-01-02,323,GA
2022-01-02,094,GA
2022-01-02,939,GA
2022-01-03,097,GA
2022-01-03,165,GA
2022-01-03,826,GA
2022-01-04,857,GA
2022-01-04,665,GA
2022-01-04,085,GA
2022-01-05,438,GA
2022-01-05,135,GA
2022-01-05,783,GA
2022-01-06,345,GA
2022-01-06,800,GA
2022-01-06,958,GA
2022-01-07,614,GA
2022-01-07,889,GA
2022-01-07,133,GA
2022-01-08,522,GA
2022-01-08,529,GA
2022-01-08,927,GA
2022-01-09,375,GA
2022-01-09,303,GA
2022-01-09,307,GA
2022-01-10,098,GA
2022-01-10,487,GA
2022-01-10,639,GA
2022-01-11,946,GA
2022-01-11,807,GA
2022-01-11,328,GA
2022-01-12,663,GA
2022-01-12,913,GA
2022-01-12,367,GA
2022-01-13,503,GA
2022-01-13,117,GA
2022-01-13,621,GA
2022-01-14,343,GA
2022-01-14,313,GA
2022-01-14,372,GA
2022-01-15,685,GA
2022-01-15,627,GA
2022-01-15,380,GA
2022-01-16,785,GA
2022-01-16,673,GA
2022-01-16,816,GA
2022-01-17,869,GA
2022-01-17,905,GA
2022-01-17,293,GA
2022-01-18,429,GA
2022-01-18,590,GA
2022-01-18,110,GA
2022-01-19,124,GA
2022-01-19,115,GA
2022-01-19,753,GA
2022-01-20,409,GA
2022-01-20,619,GA
2022-01-20,500,GA
2022-01-21,573,GA
2022-01-21,889,GA
2022-01-21,798,GA
2022-01-22,337,GA
2022-01-22,134,GA
2022-01-22,191,GA
2022-01-23,873,GA
2022-01-23,028,GA
2022-01-23,469,GA
2022-01-24,653,GA
2022-01-24,198,GA
2022-01-24,200,GA
2022-01-25,135,GA
2022-01-25,304,GA
2022-01-25,102,GA
2022-01-26,365,GA
2022-01-26,504,GA
2022-01-26,214,GA
2022-01-27,292,GA
2022-01-27,796,GA
2022-01-27,382,GA
2022-01-28,500,GA
2022-01-28,033,GA
2022-01-28,948,GA
2022-01-29,245,GA
2022-01-29,780,GA
2022-01-29,020,GA
2022-01-30,811,GA
2022-01-30,835,GA
2022-01-30,214,GA
2022-01-31,925,GA
2022-01-31,000,GA
2022-01-31,180,GA
2022-02-01,625,GA
2022-02-01,288,GA
2022-02-01,604,GA
2022-02-02,375,GA
2022-02-02,136,GA
2022-02-02,805,GA
2022-02-03,125,GA
2022-02-03,564,GA
2022-02-03,606,GA
2022-02-04,272,GA
2022-02-04,371,GA
2022-02-04,176,GA
2022-02-05,776,GA
2022-02-05,900,GA
2022-02-05,254,GA
2022-02-06,785,GA
2022-02-06,228,GA
2022-02-06,415,GA
2022-02-07,126,GA
2022-02-07,745,GA
2022-02-07,487,GA
2022-02-08,545,GA
2022-02-08,479,GA
2022-02-08,235,GA
2022-02-09,300,GA
2022-02-09,590,GA
2022-02-09,222,GA
2022-02-10,567,GA
2022-02-10,201,GA
2022-02-10,509,GA
2022-02-11,361,GA
2022-02-11,026,GA
2022-02-11,504,GA
2022-02-12,200,GA
2022-02-12,177,GA
2022-02-12,723,GA
2022-02-13,784,GA
2022-02-13,844,GA
2022-02-13,845,GA
2022-02-14,494,GA
2022-02-14,280,GA
2022-02-14,126,GA
2022-02-15,717,GA
2022-02-15,235,GA
2022-02-15,798,GA
2022-02-16,181,GA
2022-02-16,685,GA
2022-02-16,027,GA
2022-02-17,632,GA
2022-02-17,916,GA
2022-02-17,042,GA
2022-02-18,183,GA
2022-02-18,866,GA
2022-02-18,886,GA
2022-02-19,218,GA
2022-02-19,583,GA
2022-02-19,934,GA
2022-02-20,198,GA
2022-02-20,726,GA
2022-02-20,339,GA
2022-02-21,565,GA
2022-02-21,024,GA
2022-02-21,066,GA
2022-02-22,408,GA
2022-02-22,920,GA
2022-02-22,247,GA
2022-02-23,633,GA
2022-02-23,033,GA
2022-02-23,875,GA
2022-02-24,333,GA
2022-02-24,163,GA
2022-02-24,742,GA
2022-02-25,038,GA
2022-02-25,623,GA
2022-02-25,823,GA
2022-02-26,630,GA
2022-02-26,934,GA
2022-02-26,796,GA
2022-02-27,876,GA
2022-02-27,753,GA
2022-02-27,323,GA
2022-02-28,766,GA
2022-02-28,794,GA
2022-02-28,625,GA
2022-03-01,431,GA
2022-03-01,399,GA
2022-03-01,527,GA
2022-03-02,639,GA
2022-03-02,103,GA
2022-03-02,946,GA
2022-03-03,968,GA
2022-03-03,437,GA
2022-03-03,937,GA
2022-03-04,177,GA
2022-03-04,212,GA
2022-03-04,613,GA
2022-03-05,424,GA
2022-03-05,846,GA
2022-03-05,429,GA
2022-03-06,917,GA
2022-03-06,223,GA
2022-03-06,307,GA
2022-03-07,350,GA
2022-03-07,595,GA
2022-03-07,753,GA
2022-03-08,091,GA
2022-03-08,736,GA
2022-03-08,990,GA
2022-03-09,488,GA
2022-03-09,090,GA
2022-03-09,567,GA
2022-03-10,501,GA
2022-03-10,341,GA
2022-03-10,834,GA
2022-03-11,847,GA
2022-03-11,979,GA
2022-03-11,031,GA
2022-03-12,904,GA
2022-03-12,978,GA
2022-03-12,643,GA
2022-03-13,151,GA
2022-03-13,260,GA
2022-03-13,016,GA
2022-03-14,356,GA
2022-03-14,036,GA
2022-03-14,251,GA
2022-03-15,272,GA
2022-03-15,327,GA
2022-03-15,843,GA
2022-03-16,354,GA
2022-03-16,614,GA
2022-03-16,178,GA
2022-03-17,599,GA
2022-03-17,271,GA
2022-03-17,481,GA
2022-03-18,030,GA
2022-03-18,989,GA
2022-03-18,097,GA
2022-03-19,516,GA
2022-03-19,907,GA
2022-03-19,544,GA
2022-03-20,123,GA
2022-03-20,411,GA
2022-03-20,290,GA
2022-03-21,954,GA
2022-03-21,245,GA
2022-03-21,845,GA
2022-03-22,882,GA
2022-03-22,714,GA
2022-03-22,974,GA
2022-03-23,309,GA
2022-03-23,292,GA
2022-03-23,951,GA
2022-03-24,022,GA
2022-03-24,650,GA
2022-03-24,090,GA
2022-03-25,537,GA
2022-03-25,255,GA
2022-03-25,057,GA
2022-03-26,882,GA
2022-03-26,293,GA
2022-03-26,978,GA
2022-03-27,781,GA
2022-03-27,277,GA
2022-03-27,227,GA
2022-03-28,418,GA
2022-03-28,039,GA
2022-03-28,117,GA
2022-03-29,222,GA
2022-03-29,573,GA
2022-03-29,947,GA
2022-03-30,772,GA
2022-03-30,979,GA
2022-03-30,692,GA
2022-03-31,040,GA
2022-03-31,766,GA
2022-03-31,458,GA
2022-04-01,989,GA
2022-04-01,065,GA
2022-04-01,626,GA
2022-04-02,230,GA
2022-04-02,946,GA
2022-04-02,565,GA
2022-04-03,817,GA
2022-04-03,312,GA
2022-04-03,794,GA
2022-04-04,629,GA
2022-04-04,074,GA
2022-04-04,135,GA
2022-04-05,033,GA
2022-04-05,829,GA
2022-04-05,922,GA
2022-04-06,248,GA
2022-04-06,258,GA
2022-04-06,041,GA
2022-04-07,263,GA
2022-04-07,770,GA
2022-04-07,296,GA
2022-04-08,610,GA
2022-04-08,606,GA
2022-04-08,323,GA
2022-04-09,003,GA
2022-04-09,355,GA
2022-04-09,637,GA
2022-04-10,908,GA
2022-04-10,780,GA
2022-04-10,342,GA
2022-04-11,955,GA
2022-04-11,628,GA
2022-04-11,880,GA
2022-04-12,557,GA
2022-04-12,632,GA
2022-04-12,140,GA
2022-04-13,066,GA
2022-04-13,980,GA
2022-04-13,133,GA
2022-04-14,191,GA
2022-04-14,077,GA
2022-04-14,848,GA
2022-04-15,523,GA
2022-04-15,000,GA
2022-04-15,645,GA
2022-04-16,333,GA
2022-04-16,747,GA
2022-04-16,445,GA
2022-04-17,309,GA
2022-04-17,246,GA
2022-04-17,552,GA
2022-04-18,551,GA
2022-04-18,113,GA
2022-04-18,041,GA
2022-04-19,800,GA
2022-04-19,833,GA
2022-04-19,907,GA
2022-04-20,194,GA
2022-04-20,607,GA
2022-04-20,815,GA
2022-04-21,098,GA
2022-04-21,199,GA
2022-04-21,024,GA
2022-04-22,204,GA
2022-04-22,627,GA
2022-04-22,770,GA
2022-04-23,736,GA
2022-04-23,232,GA
2022-04-23,014,GA
2022-04-24,754,GA
2022-04-24,924,GA
2022-04-24,943,GA
2022-04-25,077,GA
2022-04-25,983,GA
2022-04-25,807,GA
2022-04-26,185,GA
2022-04-26,499,GA
2022-04-26,237,GA
2022-04-27,839,GA
2022-04-27,220,GA
2022-04-27,766,GA
2022-04-28,817,GA
2022-04-28,675,GA
2022-04-28,148,GA
2022-04-29,744,GA
2022-04-29,084,GA
2022-04-29,234,GA
2022-04-30,871,GA
2022-04-30,061,GA
2022-04-30,519,GA
2022-05-01,277,GA
2022-05-01,412,GA
2022-05-01,585,GA
2022-05-02,503,GA
2022-05-02,510,GA
2022-05-02,355,GA
2022-05-03,503,GA
2022-05-03,450,GA
2022-05-03,675,GA
2022-05-04,762,GA
2022-05-04,015,GA
2022-05-04,904,GA
2022-05-05,957,GA
2022-05-05,512,GA
2022-05-05,784,GA
2022-05-06,621,GA
2022-05-06,632,GA
2022-05-06,862,GA
2022-05-07,961,GA
2022-05-07,010,GA
2022-05-07,635,GA
2022-05-08,588,GA
2022-05-08,584,GA
2022-05-08,337,GA
2022-05-09,038,GA
2022-05-09,748,GA
2022-05-09,818,GA
2022-05-10,904,GA
2022-05-10,643,GA
2022-05-10,689,GA
2022-05-11,396,GA
2022-05-11,602,GA
2022-05-11,522,GA
