id,draw_date,draw_time,numbers,sum_digits,root_sum,created_at
22491,2024-11-21,evening,133,7,7,2025-07-01 17:09:41
22489,2024-11-20,midday,830,11,2,2025-07-01 17:09:41
22490,2024-11-20,evening,423,9,9,2025-07-01 17:09:41
22487,2024-11-19,midday,046,10,1,2025-07-01 17:09:41
22488,2024-11-19,evening,526,13,4,2025-07-01 17:09:41
22486,2024-11-18,midday,076,13,4,2025-07-01 17:09:41
22485,2024-11-18,evening,859,22,4,2025-07-01 17:09:41
22483,2024-11-17,midday,040,4,4,2025-07-01 17:09:41
22484,2024-11-17,evening,468,18,9,2025-07-01 17:09:41
22481,2024-11-16,midday,532,10,1,2025-07-01 17:09:41
22482,2024-11-16,evening,327,12,3,2025-07-01 17:09:41
22479,2024-11-15,midday,189,18,9,2025-07-01 17:09:41
22480,2024-11-15,evening,384,15,6,2025-07-01 17:09:41
22477,2024-11-14,midday,341,8,8,2025-07-01 17:09:41
22478,2024-11-14,evening,945,18,9,2025-07-01 17:09:41
22476,2024-11-13,midday,638,17,8,2025-07-01 17:09:41
22475,2024-11-13,evening,437,14,5,2025-07-01 17:09:41
22474,2024-11-12,midday,843,15,6,2025-07-01 17:09:41
22473,2024-11-12,evening,309,12,3,2025-07-01 17:09:41
22471,2024-11-11,midday,613,10,1,2025-07-01 17:09:41
22472,2024-11-11,evening,135,9,9,2025-07-01 17:09:41
22469,2024-11-10,midday,585,18,9,2025-07-01 17:09:41
22470,2024-11-10,evening,292,13,4,2025-07-01 17:09:41
22468,2024-11-09,midday,235,10,1,2025-07-01 17:09:41
22467,2024-11-09,evening,661,13,4,2025-07-01 17:09:41
22465,2024-11-08,midday,010,1,1,2025-07-01 17:09:41
22466,2024-11-08,evening,545,14,5,2025-07-01 17:09:41
22463,2024-11-07,midday,851,14,5,2025-07-01 17:09:41
22464,2024-11-07,evening,999,27,9,2025-07-01 17:09:41
22461,2024-11-06,midday,649,19,1,2025-07-01 17:09:41
22462,2024-11-06,evening,637,16,7,2025-07-01 17:09:41
22459,2024-11-05,midday,471,12,3,2025-07-01 17:09:41
22460,2024-11-05,evening,762,15,6,2025-07-01 17:09:41
22457,2024-11-04,midday,996,24,6,2025-07-01 17:09:41
22458,2024-11-04,evening,457,16,7,2025-07-01 17:09:41
22456,2024-11-03,midday,252,9,9,2025-07-01 17:09:41
22455,2024-11-03,evening,143,8,8,2025-07-01 17:09:41
22454,2024-11-02,midday,964,19,1,2025-07-01 17:09:41
22453,2024-11-02,evening,494,17,8,2025-07-01 17:09:41
22451,2024-11-01,midday,979,25,7,2025-07-01 17:09:41
22452,2024-11-01,evening,693,18,9,2025-07-01 17:09:41
22449,2024-10-31,midday,641,11,2,2025-07-01 17:09:41
22450,2024-10-31,evening,778,22,4,2025-07-01 17:09:41
22448,2024-10-30,midday,614,11,2,2025-07-01 17:09:41
22447,2024-10-30,evening,714,12,3,2025-07-01 17:09:41
22445,2024-10-29,midday,965,20,2,2025-07-01 17:09:41
22446,2024-10-29,evening,056,11,2,2025-07-01 17:09:41
22443,2024-10-28,midday,198,18,9,2025-07-01 17:09:41
22444,2024-10-28,evening,477,18,9,2025-07-01 17:09:41
22441,2024-10-27,midday,515,11,2,2025-07-01 17:09:41
22442,2024-10-27,evening,632,11,2,2025-07-01 17:09:41
22439,2024-10-26,midday,676,19,1,2025-07-01 17:09:41
22440,2024-10-26,evening,944,17,8,2025-07-01 17:09:41
22438,2024-10-25,midday,315,9,9,2025-07-01 17:09:41
22437,2024-10-25,evening,474,15,6,2025-07-01 17:09:41
22436,2024-10-24,midday,827,17,8,2025-07-01 17:09:41
22435,2024-10-24,evening,629,17,8,2025-07-01 17:09:41
22433,2024-10-23,midday,952,16,7,2025-07-01 17:09:41
22434,2024-10-23,evening,680,14,5,2025-07-01 17:09:41
22431,2024-10-22,midday,659,20,2,2025-07-01 17:09:41
22432,2024-10-22,evening,854,17,8,2025-07-01 17:09:41
22430,2024-10-21,midday,436,13,4,2025-07-01 17:09:41
22429,2024-10-21,evening,950,14,5,2025-07-01 17:09:41
22427,2024-10-20,midday,533,11,2,2025-07-01 17:09:41
22428,2024-10-20,evening,512,8,8,2025-07-01 17:09:41
22425,2024-10-19,midday,055,10,1,2025-07-01 17:09:41
22426,2024-10-19,evening,818,17,8,2025-07-01 17:09:41
22423,2024-10-18,midday,662,14,5,2025-07-01 17:09:41
22424,2024-10-18,evening,656,17,8,2025-07-01 17:09:41
22421,2024-10-17,midday,092,11,2,2025-07-01 17:09:41
22422,2024-10-17,evening,271,10,1,2025-07-01 17:09:41
22419,2024-10-16,midday,696,21,3,2025-07-01 17:09:41
22420,2024-10-16,evening,394,16,7,2025-07-01 17:09:41
22417,2024-10-15,midday,582,15,6,2025-07-01 17:09:41
22418,2024-10-15,evening,266,14,5,2025-07-01 17:09:41
22415,2024-10-14,midday,464,14,5,2025-07-01 17:09:41
22416,2024-10-14,evening,384,15,6,2025-07-01 17:09:41
22414,2024-10-13,midday,513,9,9,2025-07-01 17:09:41
22413,2024-10-13,evening,332,8,8,2025-07-01 17:09:41
22412,2024-10-12,midday,227,11,2,2025-07-01 17:09:41
22411,2024-10-12,evening,973,19,1,2025-07-01 17:09:41
22409,2024-10-11,midday,288,18,9,2025-07-01 17:09:41
22410,2024-10-11,evening,265,13,4,2025-07-01 17:09:41
22407,2024-10-10,midday,606,12,3,2025-07-01 17:09:41
22408,2024-10-10,evening,262,10,1,2025-07-01 17:09:41
22406,2024-10-09,midday,434,11,2,2025-07-01 17:09:41
22405,2024-10-09,evening,094,13,4,2025-07-01 17:09:41
22403,2024-10-08,midday,751,13,4,2025-07-01 17:09:41
22404,2024-10-08,evening,480,12,3,2025-07-01 17:09:41
22401,2024-10-07,midday,333,9,9,2025-07-01 17:09:41
22402,2024-10-07,evening,256,13,4,2025-07-01 17:09:41
22399,2024-10-06,midday,940,13,4,2025-07-01 17:09:41
22400,2024-10-06,evening,490,13,4,2025-07-01 17:09:41
22397,2024-10-05,midday,856,19,1,2025-07-01 17:09:41
22398,2024-10-05,evening,601,7,7,2025-07-01 17:09:41
22396,2024-10-04,midday,460,10,1,2025-07-01 17:09:41
22395,2024-10-04,evening,952,16,7,2025-07-01 17:09:41
22394,2024-10-03,midday,726,15,6,2025-07-01 17:09:41
22393,2024-10-03,evening,971,17,8,2025-07-01 17:09:41
22391,2024-10-02,midday,928,19,1,2025-07-01 17:09:41
22392,2024-10-02,evening,099,18,9,2025-07-01 17:09:41
22389,2024-10-01,midday,425,11,2,2025-07-01 17:09:41
22390,2024-10-01,evening,967,22,4,2025-07-01 17:09:41
22388,2024-09-30,midday,178,16,7,2025-07-01 17:09:41
22387,2024-09-30,evening,975,21,3,2025-07-01 17:09:41
22385,2024-09-29,midday,985,22,4,2025-07-01 17:09:41
22386,2024-09-29,evening,745,16,7,2025-07-01 17:09:41
22383,2024-09-28,midday,894,21,3,2025-07-01 17:09:41
22384,2024-09-28,evening,201,3,3,2025-07-01 17:09:41
22381,2024-09-27,midday,716,14,5,2025-07-01 17:09:41
22382,2024-09-27,evening,602,8,8,2025-07-01 17:09:41
22379,2024-09-26,midday,199,19,1,2025-07-01 17:09:41
22380,2024-09-26,evening,484,16,7,2025-07-01 17:09:41
22377,2024-09-25,midday,042,6,6,2025-07-01 17:09:41
22378,2024-09-25,evening,277,16,7,2025-07-01 17:09:41
22376,2024-09-24,midday,965,20,2,2025-07-01 17:09:41
22375,2024-09-24,evening,573,15,6,2025-07-01 17:09:41
22374,2024-09-23,midday,153,9,9,2025-07-01 17:09:41
22373,2024-09-23,evening,715,13,4,2025-07-01 17:09:41
22371,2024-09-22,midday,011,2,2,2025-07-01 17:09:41
22372,2024-09-22,evening,732,12,3,2025-07-01 17:09:41
22369,2024-09-21,midday,564,15,6,2025-07-01 17:09:41
22370,2024-09-21,evening,688,22,4,2025-07-01 17:09:41
22368,2024-09-20,midday,725,14,5,2025-07-01 17:09:41
22367,2024-09-20,evening,972,18,9,2025-07-01 17:09:41
22365,2024-09-19,midday,664,16,7,2025-07-01 17:09:41
22366,2024-09-19,evening,507,12,3,2025-07-01 17:09:41
22363,2024-09-18,midday,002,2,2,2025-07-01 17:09:41
22364,2024-09-18,evening,622,10,1,2025-07-01 17:09:41
22361,2024-09-17,midday,047,11,2,2025-07-01 17:09:41
22362,2024-09-17,evening,063,9,9,2025-07-01 17:09:41
22359,2024-09-16,midday,841,13,4,2025-07-01 17:09:41
22360,2024-09-16,evening,294,15,6,2025-07-01 17:09:41
22358,2024-09-15,midday,562,13,4,2025-07-01 17:09:41
22357,2024-09-15,evening,984,21,3,2025-07-01 17:09:41
22356,2024-09-14,midday,014,5,5,2025-07-01 17:09:41
22355,2024-09-14,evening,228,12,3,2025-07-01 17:09:41
22353,2024-09-13,midday,058,13,4,2025-07-01 17:09:41
22354,2024-09-13,evening,641,11,2,2025-07-01 17:09:41
22351,2024-09-12,midday,117,9,9,2025-07-01 17:09:41
22352,2024-09-12,evening,293,14,5,2025-07-01 17:09:41
22350,2024-09-11,midday,329,14,5,2025-07-01 17:09:41
22349,2024-09-11,evening,113,5,5,2025-07-01 17:09:41
22347,2024-09-10,midday,797,23,5,2025-07-01 17:09:41
22348,2024-09-10,evening,007,7,7,2025-07-01 17:09:41
22345,2024-09-09,midday,427,13,4,2025-07-01 17:09:41
22346,2024-09-09,evening,743,14,5,2025-07-01 17:09:41
22343,2024-09-08,midday,472,13,4,2025-07-01 17:09:41
22344,2024-09-08,evening,518,14,5,2025-07-01 17:09:41
22341,2024-09-07,midday,959,23,5,2025-07-01 17:09:41
22342,2024-09-07,evening,507,12,3,2025-07-01 17:09:41
22339,2024-09-06,midday,389,20,2,2025-07-01 17:09:41
22340,2024-09-06,evening,098,17,8,2025-07-01 17:09:41
22337,2024-09-05,midday,024,6,6,2025-07-01 17:09:41
22338,2024-09-05,evening,678,21,3,2025-07-01 17:09:41
22336,2024-09-04,midday,249,15,6,2025-07-01 17:09:41
22335,2024-09-04,evening,274,13,4,2025-07-01 17:09:41
22334,2024-09-03,midday,917,17,8,2025-07-01 17:09:41
22333,2024-09-03,evening,132,6,6,2025-07-01 17:09:41
22331,2024-09-02,midday,426,12,3,2025-07-01 17:09:41
22332,2024-09-02,evening,064,10,1,2025-07-01 17:09:41
22329,2024-09-01,midday,010,1,1,2025-07-01 17:09:41
22330,2024-09-01,evening,474,15,6,2025-07-01 17:09:41
22328,2024-08-31,midday,433,10,1,2025-07-01 17:09:41
22327,2024-08-31,evening,303,6,6,2025-07-01 17:09:41
22325,2024-08-30,midday,653,14,5,2025-07-01 17:09:41
22326,2024-08-30,evening,090,9,9,2025-07-01 17:09:41
22323,2024-08-29,midday,243,9,9,2025-07-01 17:09:41
22324,2024-08-29,evening,180,9,9,2025-07-01 17:09:41
22321,2024-08-28,midday,628,16,7,2025-07-01 17:09:41
22322,2024-08-28,evening,371,11,2,2025-07-01 17:09:41
22319,2024-08-27,midday,910,10,1,2025-07-01 17:09:41
22320,2024-08-27,evening,541,10,1,2025-07-01 17:09:41
22318,2024-08-26,midday,520,7,7,2025-07-01 17:09:41
22317,2024-08-26,evening,441,9,9,2025-07-01 17:09:41
22316,2024-08-25,midday,913,13,4,2025-07-01 17:09:41
22315,2024-08-25,evening,447,15,6,2025-07-01 17:09:41
22313,2024-08-24,midday,124,7,7,2025-07-01 17:09:41
22314,2024-08-24,evening,500,5,5,2025-07-01 17:09:41
22311,2024-08-23,midday,649,19,1,2025-07-01 17:09:41
22312,2024-08-23,evening,838,19,1,2025-07-01 17:09:41
22310,2024-08-22,midday,789,24,6,2025-07-01 17:09:41
22309,2024-08-22,evening,330,6,6,2025-07-01 17:09:41
22307,2024-08-21,midday,684,18,9,2025-07-01 17:09:41
22308,2024-08-21,evening,404,8,8,2025-07-01 17:09:41
22305,2024-08-20,midday,000,0,0,2025-07-01 17:09:41
22306,2024-08-20,evening,645,15,6,2025-07-01 17:09:41
22303,2024-08-19,midday,102,3,3,2025-07-01 17:09:41
22304,2024-08-19,evening,095,14,5,2025-07-01 17:09:41
22301,2024-08-18,midday,075,12,3,2025-07-01 17:09:41
22302,2024-08-18,evening,120,3,3,2025-07-01 17:09:41
22299,2024-08-17,midday,855,18,9,2025-07-01 17:09:41
22300,2024-08-17,evening,050,5,5,2025-07-01 17:09:41
22298,2024-08-16,midday,211,4,4,2025-07-01 17:09:41
22297,2024-08-16,evening,662,14,5,2025-07-01 17:09:41
22296,2024-08-15,midday,629,17,8,2025-07-01 17:09:41
22295,2024-08-15,evening,871,16,7,2025-07-01 17:09:41
22293,2024-08-14,midday,997,25,7,2025-07-01 17:09:41
22294,2024-08-14,evening,404,8,8,2025-07-01 17:09:41
22291,2024-08-13,midday,660,12,3,2025-07-01 17:09:41
22292,2024-08-13,evening,408,12,3,2025-07-01 17:09:41
22290,2024-08-12,midday,650,11,2,2025-07-01 17:09:41
22289,2024-08-12,evening,607,13,4,2025-07-01 17:09:41
22287,2024-08-11,midday,724,13,4,2025-07-01 17:09:41
22288,2024-08-11,evening,694,19,1,2025-07-01 17:09:41
22285,2024-08-10,midday,922,13,4,2025-07-01 17:09:41
22286,2024-08-10,evening,888,24,6,2025-07-01 17:09:41
22283,2024-08-09,midday,077,14,5,2025-07-01 17:09:41
22284,2024-08-09,evening,534,12,3,2025-07-01 17:09:41
22281,2024-08-08,midday,993,21,3,2025-07-01 17:09:41
22282,2024-08-08,evening,264,12,3,2025-07-01 17:09:41
22280,2024-08-07,midday,250,7,7,2025-07-01 17:09:41
22279,2024-08-07,evening,797,23,5,2025-07-01 17:09:41
22278,2024-08-06,midday,243,9,9,2025-07-01 17:09:41
22277,2024-08-06,evening,518,14,5,2025-07-01 17:09:41
22275,2024-08-05,midday,772,16,7,2025-07-01 17:09:41
22276,2024-08-05,evening,574,16,7,2025-07-01 17:09:41
22273,2024-08-04,midday,708,15,6,2025-07-01 17:09:41
22274,2024-08-04,evening,343,10,1,2025-07-01 17:09:41
22272,2024-08-03,midday,028,10,1,2025-07-01 17:09:41
22271,2024-08-03,evening,928,19,1,2025-07-01 17:09:41
22269,2024-08-02,midday,350,8,8,2025-07-01 17:09:41
22270,2024-08-02,evening,054,9,9,2025-07-01 17:09:41
22267,2024-08-01,midday,745,16,7,2025-07-01 17:09:41
22268,2024-08-01,evening,987,24,6,2025-07-01 17:09:41
22265,2024-07-31,midday,389,20,2,2025-07-01 17:09:41
22266,2024-07-31,evening,010,1,1,2025-07-01 17:09:41
22263,2024-07-30,midday,454,13,4,2025-07-01 17:09:41
22264,2024-07-30,evening,763,16,7,2025-07-01 17:09:41
22261,2024-07-29,midday,811,10,1,2025-07-01 17:09:41
22262,2024-07-29,evening,862,16,7,2025-07-01 17:09:41
22259,2024-07-28,midday,437,14,5,2025-07-01 17:09:41
22260,2024-07-28,evening,991,19,1,2025-07-01 17:09:41
22257,2024-07-27,midday,306,9,9,2025-07-01 17:09:41
22258,2024-07-27,evening,964,19,1,2025-07-01 17:09:41
22255,2024-07-26,midday,708,15,6,2025-07-01 17:09:41
22256,2024-07-26,evening,779,23,5,2025-07-01 17:09:41
22254,2024-07-25,midday,243,9,9,2025-07-01 17:09:41
22253,2024-07-25,evening,887,23,5,2025-07-01 17:09:41
22252,2024-07-24,midday,788,23,5,2025-07-01 17:09:41
22251,2024-07-24,evening,898,25,7,2025-07-01 17:09:41
22249,2024-07-23,midday,640,10,1,2025-07-01 17:09:41
22250,2024-07-23,evening,218,11,2,2025-07-01 17:09:41
22247,2024-07-22,midday,397,19,1,2025-07-01 17:09:41
22248,2024-07-22,evening,145,10,1,2025-07-01 17:09:41
22245,2024-07-21,midday,870,15,6,2025-07-01 17:09:41
22246,2024-07-21,evening,124,7,7,2025-07-01 17:09:41
22243,2024-07-20,midday,118,10,1,2025-07-01 17:09:41
22244,2024-07-20,evening,454,13,4,2025-07-01 17:09:41
22241,2024-07-19,midday,713,11,2,2025-07-01 17:09:41
22242,2024-07-19,evening,208,10,1,2025-07-01 17:09:41
22239,2024-07-18,midday,435,12,3,2025-07-01 17:09:41
22240,2024-07-18,evening,624,12,3,2025-07-01 17:09:41
22237,2024-07-17,midday,783,18,9,2025-07-01 17:09:41
22238,2024-07-17,evening,473,14,5,2025-07-01 17:09:41
22236,2024-07-16,midday,396,18,9,2025-07-01 17:09:41
22235,2024-07-16,evening,414,9,9,2025-07-01 17:09:41
22233,2024-07-15,midday,015,6,6,2025-07-01 17:09:41
22234,2024-07-15,evening,864,18,9,2025-07-01 17:09:41
22231,2024-07-14,midday,460,10,1,2025-07-01 17:09:41
22232,2024-07-14,evening,704,11,2,2025-07-01 17:09:41
22229,2024-07-13,midday,741,12,3,2025-07-01 17:09:41
22230,2024-07-13,evening,063,9,9,2025-07-01 17:09:41
22227,2024-07-12,midday,901,10,1,2025-07-01 17:09:41
22228,2024-07-12,evening,480,12,3,2025-07-01 17:09:41
22225,2024-07-11,midday,931,13,4,2025-07-01 17:09:41
22226,2024-07-11,evening,984,21,3,2025-07-01 17:09:41
22223,2024-07-10,midday,020,2,2,2025-07-01 17:09:41
22224,2024-07-10,evening,136,10,1,2025-07-01 17:09:41
22222,2024-07-09,midday,638,17,8,2025-07-01 17:09:41
22221,2024-07-09,evening,411,6,6,2025-07-01 17:09:41
22220,2024-07-08,midday,095,14,5,2025-07-01 17:09:41
22219,2024-07-08,evening,753,15,6,2025-07-01 17:09:41
22217,2024-07-07,midday,946,19,1,2025-07-01 17:09:41
22218,2024-07-07,evening,993,21,3,2025-07-01 17:09:41
22215,2024-07-06,midday,415,10,1,2025-07-01 17:09:41
22216,2024-07-06,evening,224,8,8,2025-07-01 17:09:41
22213,2024-07-05,midday,149,14,5,2025-07-01 17:09:41
22214,2024-07-05,evening,725,14,5,2025-07-01 17:09:41
22211,2024-07-04,midday,065,11,2,2025-07-01 17:09:41
22212,2024-07-04,evening,948,21,3,2025-07-01 17:09:41
22209,2024-07-03,midday,698,23,5,2025-07-01 17:09:41
22210,2024-07-03,evening,136,10,1,2025-07-01 17:09:41
22207,2024-07-02,midday,210,3,3,2025-07-01 17:09:41
22208,2024-07-02,evening,992,20,2,2025-07-01 17:09:41
22206,2024-07-01,midday,936,18,9,2025-07-01 17:09:41
22205,2024-07-01,evening,111,3,3,2025-07-01 17:09:41
22203,2024-06-30,midday,660,12,3,2025-07-01 17:09:41
22204,2024-06-30,evening,652,13,4,2025-07-01 17:09:41
22201,2024-06-29,midday,237,12,3,2025-07-01 17:09:41
22202,2024-06-29,evening,685,19,1,2025-07-01 17:09:41
22199,2024-06-28,midday,850,13,4,2025-07-01 17:09:41
22200,2024-06-28,evening,049,13,4,2025-07-01 17:09:41
22197,2024-06-27,midday,878,23,5,2025-07-01 17:09:41
22198,2024-06-27,evening,180,9,9,2025-07-01 17:09:41
22195,2024-06-26,midday,341,8,8,2025-07-01 17:09:41
22196,2024-06-26,evening,379,19,1,2025-07-01 17:09:41
22193,2024-06-25,midday,367,16,7,2025-07-01 17:09:41
22194,2024-06-25,evening,963,18,9,2025-07-01 17:09:41
22192,2024-06-24,midday,429,15,6,2025-07-01 17:09:41
22191,2024-06-24,evening,082,10,1,2025-07-01 17:09:41
22189,2024-06-23,midday,503,8,8,2025-07-01 17:09:41
22190,2024-06-23,evening,435,12,3,2025-07-01 17:09:41
22187,2024-06-22,midday,773,17,8,2025-07-01 17:09:41
22188,2024-06-22,evening,931,13,4,2025-07-01 17:09:41
22185,2024-06-21,midday,890,17,8,2025-07-01 17:09:41
22186,2024-06-21,evening,185,14,5,2025-07-01 17:09:41
22183,2024-06-20,midday,910,10,1,2025-07-01 17:09:41
22184,2024-06-20,evening,643,13,4,2025-07-01 17:09:41
22181,2024-06-19,midday,521,8,8,2025-07-01 17:09:41
22182,2024-06-19,evening,750,12,3,2025-07-01 17:09:41
22179,2024-06-18,midday,388,19,1,2025-07-01 17:09:41
22180,2024-06-18,evening,351,9,9,2025-07-01 17:09:41
22177,2024-06-17,midday,971,17,8,2025-07-01 17:09:41
22178,2024-06-17,evening,657,18,9,2025-07-01 17:09:41
22176,2024-06-16,midday,377,17,8,2025-07-01 17:09:41
22175,2024-06-16,evening,614,11,2,2025-07-01 17:09:41
22173,2024-06-15,midday,811,10,1,2025-07-01 17:09:41
22174,2024-06-15,evening,130,4,4,2025-07-01 17:09:41
22171,2024-06-14,midday,867,21,3,2025-07-01 17:09:41
22172,2024-06-14,evening,640,10,1,2025-07-01 17:09:41
22169,2024-06-13,midday,018,9,9,2025-07-01 17:09:41
22170,2024-06-13,evening,504,9,9,2025-07-01 17:09:41
22167,2024-06-12,midday,657,18,9,2025-07-01 17:09:41
22168,2024-06-12,evening,608,14,5,2025-07-01 17:09:41
22165,2024-06-11,midday,480,12,3,2025-07-01 17:09:41
22166,2024-06-11,evening,307,10,1,2025-07-01 17:09:41
22163,2024-06-10,midday,157,13,4,2025-07-01 17:09:41
22164,2024-06-10,evening,443,11,2,2025-07-01 17:09:41
22162,2024-06-09,midday,472,13,4,2025-07-01 17:09:41
22161,2024-06-09,evening,777,21,3,2025-07-01 17:09:41
22159,2024-06-08,midday,192,12,3,2025-07-01 17:09:41
22160,2024-06-08,evening,777,21,3,2025-07-01 17:09:41
22157,2024-06-07,midday,543,12,3,2025-07-01 17:09:41
22158,2024-06-07,evening,525,12,3,2025-07-01 17:09:41
22155,2024-06-06,midday,288,18,9,2025-07-01 17:09:41
22156,2024-06-06,evening,793,19,1,2025-07-01 17:09:41
22153,2024-06-05,midday,014,5,5,2025-07-01 17:09:41
22154,2024-06-05,evening,211,4,4,2025-07-01 17:09:41
22151,2024-06-04,midday,342,9,9,2025-07-01 17:09:41
22152,2024-06-04,evening,087,15,6,2025-07-01 17:09:41
22149,2024-06-03,midday,649,19,1,2025-07-01 17:09:41
22150,2024-06-03,evening,733,13,4,2025-07-01 17:09:41
22148,2024-06-02,midday,950,14,5,2025-07-01 17:09:41
22147,2024-06-02,evening,242,8,8,2025-07-01 17:09:41
22145,2024-06-01,midday,102,3,3,2025-07-01 17:09:41
22146,2024-06-01,evening,870,15,6,2025-07-01 17:09:41
22143,2024-05-31,midday,052,7,7,2025-07-01 17:09:41
22144,2024-05-31,evening,643,13,4,2025-07-01 17:09:41
22141,2024-05-30,midday,658,19,1,2025-07-01 17:09:41
22142,2024-05-30,evening,421,7,7,2025-07-01 17:09:41
22139,2024-05-29,midday,599,23,5,2025-07-01 17:09:41
22140,2024-05-29,evening,263,11,2,2025-07-01 17:09:41
22137,2024-05-28,midday,848,20,2,2025-07-01 17:09:41
22138,2024-05-28,evening,036,9,9,2025-07-01 17:09:41
22135,2024-05-27,midday,203,5,5,2025-07-01 17:09:41
22136,2024-05-27,evening,528,15,6,2025-07-01 17:09:41
22133,2024-05-26,midday,180,9,9,2025-07-01 17:09:41
22134,2024-05-26,evening,637,16,7,2025-07-01 17:09:41
22132,2024-05-25,midday,313,7,7,2025-07-01 17:09:41
22131,2024-05-25,evening,060,6,6,2025-07-01 17:09:41
22130,2024-05-24,midday,743,14,5,2025-07-01 17:09:41
22129,2024-05-24,evening,666,18,9,2025-07-01 17:09:41
22127,2024-05-23,midday,081,9,9,2025-07-01 17:09:41
22128,2024-05-23,evening,385,16,7,2025-07-01 17:09:41
22125,2024-05-22,midday,565,16,7,2025-07-01 17:09:41
22126,2024-05-22,evening,199,19,1,2025-07-01 17:09:41
22123,2024-05-21,midday,479,20,2,2025-07-01 17:09:41
22124,2024-05-21,evening,341,8,8,2025-07-01 17:09:41
22121,2024-05-20,midday,719,17,8,2025-07-01 17:09:41
22122,2024-05-20,evening,477,18,9,2025-07-01 17:09:41
22119,2024-05-19,midday,671,14,5,2025-07-01 17:09:41
22120,2024-05-19,evening,617,14,5,2025-07-01 17:09:41
22117,2024-05-18,midday,997,25,7,2025-07-01 17:09:41
22118,2024-05-18,evening,081,9,9,2025-07-01 17:09:41
22115,2024-05-17,midday,943,16,7,2025-07-01 17:09:41
22116,2024-05-17,evening,143,8,8,2025-07-01 17:09:41
22114,2024-05-16,midday,910,10,1,2025-07-01 17:09:41
22113,2024-05-16,evening,195,15,6,2025-07-01 17:09:41
22111,2024-05-15,midday,057,12,3,2025-07-01 17:09:41
22112,2024-05-15,evening,762,15,6,2025-07-01 17:09:41
22109,2024-05-14,midday,216,9,9,2025-07-01 17:09:41
22110,2024-05-14,evening,494,17,8,2025-07-01 17:09:41
22107,2024-05-13,midday,725,14,5,2025-07-01 17:09:41
22108,2024-05-13,evening,765,18,9,2025-07-01 17:09:41
22105,2024-05-12,midday,933,15,6,2025-07-01 17:09:41
22106,2024-05-12,evening,875,20,2,2025-07-01 17:09:41
22103,2024-05-11,midday,191,11,2,2025-07-01 17:09:41
22104,2024-05-11,evening,004,4,4,2025-07-01 17:09:41
22101,2024-05-10,midday,347,14,5,2025-07-01 17:09:41
22102,2024-05-10,evening,479,20,2,2025-07-01 17:09:41
22100,2024-05-09,midday,466,16,7,2025-07-01 17:09:41
22099,2024-05-09,evening,786,21,3,2025-07-01 17:09:41
22098,2024-05-08,midday,624,12,3,2025-07-01 17:09:41
22097,2024-05-08,evening,751,13,4,2025-07-01 17:09:41
22095,2024-05-07,midday,015,6,6,2025-07-01 17:09:41
22096,2024-05-07,evening,521,8,8,2025-07-01 17:09:41
22093,2024-05-06,midday,105,6,6,2025-07-01 17:09:41
22094,2024-05-06,evening,454,13,4,2025-07-01 17:09:41
22091,2024-05-05,midday,764,17,8,2025-07-01 17:09:41
22092,2024-05-05,evening,026,8,8,2025-07-01 17:09:41
22089,2024-05-04,midday,629,17,8,2025-07-01 17:09:41
22090,2024-05-04,evening,055,10,1,2025-07-01 17:09:41
22087,2024-05-03,midday,051,6,6,2025-07-01 17:09:41
22088,2024-05-03,evening,363,12,3,2025-07-01 17:09:41
22085,2024-05-02,midday,046,10,1,2025-07-01 17:09:41
22086,2024-05-02,evening,863,17,8,2025-07-01 17:09:41
22084,2024-05-01,midday,908,17,8,2025-07-01 17:09:41
22083,2024-05-01,evening,636,15,6,2025-07-01 17:09:41
